dum,t,solar,wind
1056,1056,0,0.788195021
1057,1057,0,0.816149378
1058,1058,0,0.811033195
1059,1059,0,0.659485477
1060,1060,0,0.634481328
1061,1061,0,0.621626556
1062,1062,0,0.649248963
1063,1063,0,0.48279668
1064,1064,0,0.226829876
1065,1065,0,0.114539419
1066,1066,0.02168,0.04340249
1067,1067,0.09052,0.047983402
1068,1068,0.1248,0.161892116
1069,1069,0.16402,0.504481328
1070,1070,0.20124,0.813863071
1071,1071,0.272,0.696456432
1072,1072,0.2615,0.692514523
1073,1073,0.22096,0.826788382
1074,1074,0.77794,0.852323651
1075,1075,0.34846,0.829510373
1076,1076,0,0.920497925
1077,1077,0,0.943406639
1078,1078,0,0.947373444
1079,1079,0,0.949925311
1080,1080,0,0.949195021
1081,1081,0,0.950087137
1082,1082,0,0.94919917
1083,1083,0,0.948709544
1084,1084,0,0.948705394
1085,1085,0,0.944481328
1086,1086,0,0.949008299
1087,1087,0,0.946763485
1088,1088,0,0.946053942
1089,1089,0,0.947261411
1090,1090,0.01954,0.94973029
1091,1091,0.1716,0.949390041
1092,1092,0.38584,0.94979668
1093,1093,0.4834,0.949813278
1094,1094,0.61234,0.949813278
1095,1095,0.82356,0.949634855
1096,1096,0.8531,0.939917012
1097,1097,0.81356,0.916141079
1098,1098,0.786,0.762311203
1099,1099,0.32172,0.632058091
1100,1100,0,0.745278008
1101,1101,0,0.831892116
1102,1102,0,0.930854772
1103,1103,0,0.93106639
1104,1104,0,0.835311203
1105,1105,0,0.854912863
1106,1106,0,0.855419087
1107,1107,0,0.908257261
1108,1108,0,0.860435685
1109,1109,0,0.834414938
1110,1110,0,0.841514523
1111,1111,0,0.850319502
1112,1112,0,0.675875519
1113,1113,0,0.677004149
1114,1114,0.42318,0.676004149
1115,1115,0.7478,0.548049793
1116,1116,0.74424,0.434863071
1117,1117,0.83092,0.416477178
1118,1118,0.92274,0.539190871
1119,1119,0.84014,0.701248963
1120,1120,0.93554,0.649622407
1121,1121,0.84216,0.756045643
1122,1122,0.82212,0.42240249
1123,1123,0.38588,0.610145228
1124,1124,0,0.752572614
1125,1125,0,0.771153527
1126,1126,0,0.939224066
1127,1127,0,0.949190871
1128,1128,0,0.949975104
1129,1129,0,0.949950207
1130,1130,0,0.949991701
1131,1131,0,0.949987552
1132,1132,0,0.946821577
1133,1133,0,0.94679668
1134,1134,0,0.943697095
1135,1135,0,0.944858921
1136,1136,0,0.938879668
1137,1137,0,0.929962656
1138,1138,0.19218,0.918294606
1139,1139,0.44342,0.824427386
1140,1140,0.5449,0.74573444
1141,1141,0.75254,0.58273029
1142,1142,0.87304,0.49220332
1143,1143,0.7732,0.264560166
1144,1144,0.6602,0.213423237
1145,1145,0.80916,0.186190871
1146,1146,0.4714,0.119966805
1147,1147,0.3157,0.160991701
1148,1148,0,0.196128631
1149,1149,0,0.248576763
1150,1150,0,0.549294606
1151,1151,0,0.711921162
1152,1152,0,0.674186722
1153,1153,0,0.522759336
1154,1154,0,0.354257261
1155,1155,0,0.004526971
1156,1156,0,0.027634855
1157,1157,0,0.198676349
1158,1158,0,0.232925311
1159,1159,0,0.488485477
1160,1160,0,0.633414938
1161,1161,0,0.700410788
1162,1162,0.36634,0.937564315
1163,1163,0.74528,0.944755187
1164,1164,0.87066,0.938058091
1165,1165,0.88494,0.929485477
1166,1166,0.9908,0.950257261
1167,1167,0.86996,0.94793361
1168,1168,0.8125,0.922390041
1169,1169,0.51012,0.82093361
1170,1170,0.45294,0.428784232
1171,1171,0.25438,0.476771784
1172,1172,0,0.336481328
1173,1173,0,0.30866805
1174,1174,0,0.577921162
1175,1175,0,0.850659751
1176,1176,0,0.940049793
1177,1177,0,0.938618257
1178,1178,0,0.934788382
1179,1179,0,0.920618257
1180,1180,0,0.794647303
1181,1181,0,0.904726141
1182,1182,0,0.724049793
1183,1183,0,0.568834025
1184,1184,0,0.600784232
1185,1185,0,0.528950207
1186,1186,0.01884,0.414186722
1187,1187,0.0827,0.290705394
1188,1188,0.0988,0.281141079
1189,1189,0.16886,0.179473029
1190,1190,0.1461,0.111742739
1191,1191,0.11664,0.243846473
1192,1192,0.10668,0.226062241
1193,1193,0.0738,0.194394191
1194,1194,0.05478,0.144369295
1195,1195,0,0.115804979
1196,1196,0,0.065012448
1197,1197,0,0.029825726
1198,1198,0,0.015983402
1199,1199,0,0.019676349
1200,1200,0,0.052493776
1201,1201,0,0.019821577
1202,1202,0,0.090157676
1203,1203,0,0.252659751
1204,1204,0,0.402240664
1205,1205,0,0.621970954
1206,1206,0,0.85026971
1207,1207,0,0.926348548
1208,1208,0,0.949871369
1209,1209,0,0.950282158
1210,1210,0.03824,0.949879668
1211,1211,0.43128,0.950253112
1212,1212,0.60662,0.949634855
1213,1213,0.4352,0.950195021
1214,1214,0.90314,0.950294606
1215,1215,1,0.946377593
1216,1216,0.86726,0.949551867
1217,1217,0.85138,0.947452282
1218,1218,0.92892,0.944456432
1219,1219,0.38142,0.907390041
1220,1220,0,0.923721992
1221,1221,0,0.911485477
1222,1222,0,0.698253112
1223,1223,0,0.657431535
1224,1224,0,0.698900415
1225,1225,0,0.635975104
1226,1226,0,0.454514523
1227,1227,0,0.446037344
1228,1228,0,0.460809129
1229,1229,0,0.322004149
1230,1230,0,0.227966805
1231,1231,0,0.191062241
1232,1232,0,0.173497925
1233,1233,0,0.133257261
1234,1234,0.44346,0.071879668
1235,1235,0.7665,0.028240664
1236,1236,0.86816,0.032813278
1237,1237,0.70852,0.015684647
1238,1238,0.76876,0.018929461
1239,1239,0.89394,0.034195021
1240,1240,0.8162,0.013788382
1241,1241,0.79406,0.032975104
1242,1242,0.70724,0.096518672
1243,1243,0.2486,0.178556017
1244,1244,0,0.193439834
1245,1245,0,0.244784232
1246,1246,0,0.152124481
1247,1247,0,0.223157676
1248,1248,0,0.641941909
1249,1249,0,0.818639004
1250,1250,0,0.851058091
1251,1251,0,0.914290456
1252,1252,0,0.868995851
1253,1253,0,0.88693361
1254,1254,0,0.834190871
1255,1255,0,0.931082988
1256,1256,0,0.949705394
1257,1257,0,0.950145228
1258,1258,0.17118,0.950107884
1259,1259,0.70778,0.950095436
1260,1260,0.5573,0.949605809
1261,1261,0.64484,0.949825726
1262,1262,0.6591,0.949721992
1263,1263,0.51942,0.942244813
1264,1264,0.53196,0.892655602
1265,1265,0.73232,0.873282158
1266,1266,0.7558,0.793340249
1267,1267,0.26008,0.88886722
1268,1268,0,0.932253112
1269,1269,0,0.931634855
1270,1270,0,0.950103734
1271,1271,0,0.950024896
1272,1272,0,0.950128631
1273,1273,0,0.948751037
1274,1274,0,0.950128631
1275,1275,0,0.94939834
1276,1276,0,0.945149378
1277,1277,0,0.948473029
1278,1278,0,0.945356846
1279,1279,0,0.943950207
1280,1280,0,0.94626971
1281,1281,0,0.944473029
1282,1282,0.0687,0.942838174
1283,1283,0.09808,0.942954357
1284,1284,0.12026,0.948298755
1285,1285,0.74064,0.949659751
1286,1286,0.8834,0.943070539
1287,1287,0.89698,0.888543568
1288,1288,0.84006,0.876688797
1289,1289,0.92142,0.615875519
1290,1290,0.79286,0.54346888
1291,1291,0.4158,0.560240664
1292,1292,0,0.506713693
1293,1293,0,0.721751037
1294,1294,0,0.823311203
1295,1295,0,0.907746888
1296,1296,0,0.890020747
1297,1297,0,0.919435685
1298,1298,0,0.942543568
1299,1299,0,0.920373444
1300,1300,0,0.89380083
1301,1301,0,0.777659751
1302,1302,0,0.667307054
1303,1303,0,0.627215768
1304,1304,0,0.552713693
1305,1305,0,0.742369295
1306,1306,0.43682,0.60579668
1307,1307,0.86428,0.701593361
1308,1308,0.89588,0.777053942
1309,1309,0.90716,0.625522822
1310,1310,0.9308,0.673912863
1311,1311,0.97436,0.693443983
1312,1312,0.871,0.618912863
1313,1313,0.98916,0.114900415
1314,1314,0.90406,0.085232365
1315,1315,0.45318,0.069921162
1316,1316,0,0.073846473
1317,1317,0,0.059809129
1318,1318,0,0.045
1319,1319,0,0.050726141
1320,1320,0,0.08780083
1321,1321,0,0.137966805
1322,1322,0,0.158149378
1323,1323,0,0.948883817
1324,1324,0,0.947120332
1325,1325,0,0.949605809
1326,1326,0,0.950124481
1327,1327,0,0.949290456
1328,1328,0,0.899307054
1329,1329,0,0.620651452
1330,1330,0.42686,0.396556017
1331,1331,0.8964,0.523655602
1332,1332,0.96872,0.501975104
1333,1333,0.97038,0.37626556
1334,1334,1,0.351995851
1335,1335,0.59768,0.526858921
1336,1336,0.57794,0.610381743
1337,1337,0.54914,0.741863071
1338,1338,0.41852,0.859240664
1339,1339,0.29164,0.395012448
1340,1340,0,0.545078838
1341,1341,0,0.860282158
1342,1342,0,0.819829876
1343,1343,0,0.729680498
1344,1344,0,0.94946473
1345,1345,0,0.950020747
1346,1346,0,0.950082988
1347,1347,0,0.949522822
1348,1348,0,0.950045643
1349,1349,0,0.950244813
1350,1350,0,0.950248963
1351,1351,0,0.949854772
1352,1352,0,0.946896266
1353,1353,0,0.94306639
1354,1354,0.50218,0.949726141
1355,1355,0.89008,0.950228216
1356,1356,1,0.950078838
1357,1357,0.94786,0.949385892
1358,1358,1,0
1359,1359,0.99234,0.690717842
1360,1360,1,0.586995851
1361,1361,0.91054,0.485087137
1362,1362,0.96448,0.314585062
1363,1363,0.53244,0.200804979
1364,1364,0,0.126008299
1365,1365,0,0.059253112
1366,1366,0,0.019626556
1367,1367,0,0.001290456
1368,1368,0,0
1369,1369,0,0
1370,1370,0,0.044439834
1371,1371,0,0.195962656
1372,1372,0,0.364593361
1373,1373,0,0.467360996
1374,1374,0,0.493514523
1375,1375,0,0.630195021
1376,1376,0,0.854145228
1377,1377,0,0.899481328
1378,1378,0.49044,0.771120332
1379,1379,0.98932,0.898261411
1380,1380,1,0.901721992
1381,1381,0.99292,0.900605809
1382,1382,1,0.880701245
1383,1383,0.92256,0.720863071
1384,1384,1,0.724759336
1385,1385,1,0.621929461
1386,1386,0.90868,0.55073029
1387,1387,0.5335,0.431153527
1388,1388,0,0.301975104
1389,1389,0,0.37613278
1390,1390,0,0.74220332
1391,1391,0,0.83993361
1392,1392,0,0.845124481
1393,1393,0,0.888834025
1394,1394,0,0.89553527
1395,1395,0,0.885684647
1396,1396,0,0.84806639
1397,1397,0,0.830033195
1398,1398,0,0.802327801
1399,1399,0,0.822124481
1400,1400,0,0.846058091
1401,1401,0,0.883186722
1402,1402,0.54026,0.788792531
1403,1403,0.88932,0.411095436
1404,1404,0.91774,0.345551867
1405,1405,1,0.41060166
1406,1406,0.89006,0.430522822
1407,1407,0.97084,0.376937759
1408,1408,0.93542,0.40679668
1409,1409,1,0.205290456
1410,1410,0.89022,0.227572614
1411,1411,0.43814,0.319489627
1412,1412,0,0.617112033
1413,1413,0,0.779726141
1414,1414,0,0.847626556
1415,1415,0,0.814825726
1416,1416,0,0.900360996
1417,1417,0,0.901572614
1418,1418,0,0.900614108
1419,1419,0,0.90226971
1420,1420,0,0.902630705
1421,1421,0,0.902294606
1422,1422,0,0.902095436
1423,1423,0,0.902070539
1424,1424,0,0.902058091
1425,1425,0,0.902153527
1426,1426,0.16854,0.902278008
1427,1427,0.30696,0.889477178
1428,1428,0.43282,0.902278008
1429,1429,0.9405,0.900688797
1430,1430,0.97344,0.894775934
1431,1431,0.98886,0.89453527
1432,1432,0.9571,0.900858921
1433,1433,0.91742,0.901539419
1434,1434,0.85078,0.902178423
1435,1435,0.46562,0.901244813
1436,1436,0,0.901821577
1437,1437,0,0.899904564
1438,1438,0,0.901771784
1439,1439,0,0.901294606
1440,1440,0,0.898244813
1441,1441,0,0.945128631
1442,1442,0,0.945514523
1443,1443,0,0.949058091
1444,1444,0,0.948033195
1445,1445,0,0.949846473
1446,1446,0,0.949925311
1447,1447,0,0.949834025
1448,1448,0,0.946817427
1449,1449,0,0.945373444
1450,1450,0.35248,0.937506224
1451,1451,0.5392,0.940556017
1452,1452,0.4824,0.729788382
1453,1453,0.49678,0.848676349
1454,1454,0.499,0.834232365
1455,1455,0.52688,0.87973029
1456,1456,0.42148,0.90386722
1457,1457,0.40636,0.725589212
1458,1458,0.27832,0.489692946
1459,1459,0.26612,0.401506224
1460,1460,0,0.445452282
1461,1461,0,0.284377593
1462,1462,0,0.450244813
1463,1463,0,0.262174274
1464,1464,0,0.437900415
1465,1465,0,0.915273859
1466,1466,0,0.750834025
1467,1467,0,0.513369295
1468,1468,0,0.453746888
1469,1469,0,0.349423237
1470,1470,0,0.241979253
1471,1471,0,0.103282158
1472,1472,0,0.129207469
1473,1473,0.0041,0.207755187
1474,1474,0.16272,0.270369295
1475,1475,0.2949,0.406053942
1476,1476,0.36812,0.199568465
1477,1477,0.42104,0.226485477
1478,1478,0.38792,0.202688797
1479,1479,0.40366,0.065804979
1480,1480,0.46058,0.071082988
1481,1481,0.82786,0.150643154
1482,1482,0.81244,0.229186722
1483,1483,0.46748,0.786970954
1484,1484,0,0.445925311
1485,1485,0,0.4003361
1486,1486,0,0.627813278
1487,1487,0,0.422153527
1488,1488,0,0.515701245
1489,1489,0,0.552211618
1490,1490,0,0.747427386
1491,1491,0,0.600008299
1492,1492,0,0.400626556
1493,1493,0,0.450012448
1494,1494,0,0.349742739
1495,1495,0,0.274850622
1496,1496,0,0.285510373
1497,1497,0.00224,0.256701245
1498,1498,0.06968,0.453377593
1499,1499,0.1835,0.113780083
1500,1500,0.28,0.257593361
1501,1501,0.27036,0.746020747
1502,1502,0.28348,0.873497925
1503,1503,0.35234,0.760842324
1504,1504,0.61036,0.590124481
1505,1505,0.08286,0.765979253
1506,1506,0.06844,0.834655602
1507,1507,0.3322,0.591572614
1508,1508,0,0.43133195
1509,1509,0,0.85886722
1510,1510,0,0.720248963
1511,1511,0,0.699489627
1512,1512,0,0.888406639
1513,1513,0,0.917846473
1514,1514,0,0.917634855
1515,1515,0,0.879751037
1516,1516,0,0.823962656
1517,1517,0,0.917767635
1518,1518,0,0.917684647
1519,1519,0,0.918477178
1520,1520,0,0.918547718
1521,1521,0.00022,0.917556017
1522,1522,0.02154,0.911829876
1523,1523,0.1153,0.310452282
1524,1524,0.18728,0.152224066
1525,1525,0.27818,0.895165975
1526,1526,0.24234,0.836340249
1527,1527,0.24854,0.596937759
1528,1528,0.1917,0.436286307
1529,1529,0.19182,0.918344398
1530,1530,0.21126,0.90733195
1531,1531,0.36054,0.910120332
1532,1532,0,0.918547718
1533,1533,0,0.845622407
1534,1534,0,0.573626556
1535,1535,0,0.290112033
1536,1536,0,0.381385892
1537,1537,0,0.270717842
1538,1538,0,0.234477178
1539,1539,0,0.277174274
1540,1540,0,0.627307054
1541,1541,0,0.839609959
1542,1542,0,0.921286307
1543,1543,0,0.929792531
1544,1544,0,0.92753112
1545,1545,0.06268,0.92520332
1546,1546,0.72398,0.642697095
1547,1547,0.84856,0.393705394
1548,1548,0.93782,0.338883817
1549,1549,0.90986,0.218078838
1550,1550,0.97644,0.17073444
1551,1551,0.95412,0.13186722
1552,1552,0.88864,0.07440249
1553,1553,0.91938,0.064879668
1554,1554,0.79632,0.049829876
1555,1555,0.5074,0.09213278
1556,1556,0,0.184070539
1557,1557,0,0.257390041
1558,1558,0,0.41760166
1559,1559,0,0.914344398
1560,1560,0,0.84006639
1561,1561,0,0.697414938
1562,1562,0,0.747655602
1563,1563,0,0.894352697
1564,1564,0,0.833543568
1565,1565,0,0.873775934
1566,1566,0,0.908053942
1567,1567,0,0.872004149
1568,1568,0,0.861165975
1569,1569,0.02458,0.483962656
1570,1570,0.642,0.678394191
1571,1571,0.67,0.78753527
1572,1572,0.95076,0.709116183
1573,1573,1,0.546410788
1574,1574,0.92556,0.515340249
1575,1575,0.56096,0.537576763
1576,1576,0.65096,0.424709544
1577,1577,0.90314,0.422174274
1578,1578,0.93162,0.551016598
1579,1579,0.53256,0.627041494
1580,1580,0,0.779037344
1581,1581,0,0.893497925
1582,1582,0,0.841556017
1583,1583,0,0.840925311
1584,1584,0,0.921763485
1585,1585,0,0.837157676
1586,1586,0,0.71313278
1587,1587,0,0.761477178
1588,1588,0,0.799883817
1589,1589,0,0.80259751
1590,1590,0,0.670970954
1591,1591,0,0.651058091
1592,1592,0,0.778970954
1593,1593,0.06396,0.865414938
1594,1594,0.71556,0.925062241
1595,1595,0.78734,0.93419917
1596,1596,1,0.929622407
1597,1597,0.98868,0.932327801
1598,1598,0.91642,0.933062241
1599,1599,0.95158,0.93406639
1600,1600,0.87698,0.934219917
1601,1601,0.91868,0.934062241
1602,1602,0.83576,0.93446473
1603,1603,0.4783,0.934452282
1604,1604,0,0.934481328
1605,1605,0,0.934311203
1606,1606,0,0.933825726
1607,1607,0,0.934153527
1608,1608,0,0.934244813
1609,1609,0,0.933979253
1610,1610,0,0.933452282
1611,1611,0,0.934141079
1612,1612,0,0.933950207
1613,1613,0,0.933655602
1614,1614,0,0.929240664
1615,1615,0,0.932834025
1616,1616,0,0.927954357
1617,1617,0.00222,0.924626556
1618,1618,0.04248,0.532116183
1619,1619,0.13936,0.528966805
1620,1620,0.29278,0.534307054
1621,1621,0.1461,0.536394191
1622,1622,0.12418,0.538311203
1623,1623,0.09144,0.538286307
1624,1624,0.3897,0.527892116
1625,1625,0.3021,0.533502075
1626,1626,0.17,0.538120332
1627,1627,0.05728,0.538352697
1628,1628,0,0.537784232
1629,1629,0,0.535937759
1630,1630,0,0.533970954
1631,1631,0,0.53420332
1632,1632,0,0.534323651
1633,1633,0,0.534987552
1634,1634,0,0.538049793
1635,1635,0,0.536443983
1636,1636,0,0.533709544
1637,1637,0,0.914157676
1638,1638,0,0.918248963
1639,1639,0,0.880340249
1640,1640,0,0.870672199
1641,1641,0.09792,0.913120332
1642,1642,0.7127,0.828684647
1643,1643,0.8934,0.821290456
1644,1644,1,0.54433195
1645,1645,0.95554,0.245742739
1646,1646,1,0.183377593
1647,1647,1,0.237551867
1648,1648,0.92128,0.334854772
1649,1649,0.88028,0.228580913
1650,1650,0.88096,0.153863071
1651,1651,0.55468,0.528639004
1652,1652,0,0.699609959
1653,1653,0,0.564
1654,1654,0,0.718917012
1655,1655,0,0.742473029
1656,1656,0,0.854921162
1657,1657,0,0.803419087
1658,1658,0,0.808356846
1659,1659,0,0.533481328
1660,1660,0,0.352082988
1661,1661,0,0.245846473
1662,1662,0,0.232423237
1663,1663,0,0.381253112
1664,1664,0,0.434477178
1665,1665,0.08288,0.506261411
1666,1666,0.69394,0.465423237
1667,1667,0.88042,0.338145228
1668,1668,0.96734,0.184817427
1669,1669,0.95122,0.222543568
1670,1670,0.8405,0.325726141
1671,1671,0.7296,0.339224066
1672,1672,0.68766,0.281697095
1673,1673,0.88138,0.253709544
1674,1674,0.7505,0.326319502
1675,1675,0.52192,0.429908714
1676,1676,0,0.629684647
1677,1677,0,0.722763485
1678,1678,0,0.706995851
1679,1679,0,0.837107884
1680,1680,0,0.796078838
1681,1681,0,0.897116183
1682,1682,0,0.901850622
1683,1683,0,0.875058091
1684,1684,0,0.870497925
1685,1685,0,0.888124481
1686,1686,0,0.86073444
1687,1687,0,0.750697095
1688,1688,0,0.807186722
1689,1689,0.033,0.782
1690,1690,0.2706,0.848240664
1691,1691,0.30718,0.823518672
1692,1692,0.34044,0.79546473
1693,1693,0.3612,0.714344398
1694,1694,0.37982,0.463580913
1695,1695,0.5258,0.326045643
1696,1696,0.87438,0.298153527
1697,1697,0.82638,0.274763485
1698,1698,0.7822,0.354883817
1699,1699,0.49328,0.398705394
1700,1700,0,0.441842324
1701,1701,0,0.513755187
1702,1702,0,0.584078838
1703,1703,0,0.68079668
1704,1704,0,0.779443983
1705,1705,0,0.717419087
1706,1706,0,0.181112033
1707,1707,0,0.187352697
1708,1708,0,0.188946058
1709,1709,0,0.189381743
1710,1710,0,0.18960166
1711,1711,0,0.788908714
1712,1712,0,0.782966805
1713,1713,0.17612,0.764589212
1714,1714,0.68754,0.659236515
1715,1715,0.77616,0.604514523
1716,1716,0.57894,0.57826556
1717,1717,0.74764,0.633360996
1718,1718,0.5594,0.448585062
1719,1719,0.40686,0.259219917
1720,1720,0.3415,0.224224066
1721,1721,0.13954,0.096821577
1722,1722,0.12216,0.020817427
1723,1723,0.35142,0.001726141
1724,1724,0,0.058995851
1725,1725,0,0.209991701
1726,1726,0,0.433908714
1727,1727,0,0.509369295
1728,1728,0,0.494298755
1729,1729,0,0.03680083
1730,1730,0,0.004692946
1731,1731,0,0
1732,1732,0,0
1733,1733,0,4.14938E-06
1734,1734,0,0.001340249
1735,1735,0,0.056099585
1736,1736,0,0.176825726
1737,1737,0.0053,0.333141079
1738,1738,0.04962,0.311423237
1739,1739,0.09758,0.44066805
1740,1740,0.12564,0.694091286
1741,1741,0.13148,0.566672199
1742,1742,0.24986,0.250618257
1743,1743,0.18122,0.311414938
1744,1744,0.1677,0.46766805
1745,1745,0.12728,0.65693361
1746,1746,0.06598,0.681261411
1747,1747,0,0.718033195
1748,1748,0,0.732045643
1749,1749,0,0.78360166
1750,1750,0,0.618904564
1751,1751,0,0.669618257
1752,1752,0,0.906917012
1753,1753,0,0.79053527
1754,1754,0,0.507153527
1755,1755,0,0.729406639
1756,1756,0,0.723929461
1757,1757,0,0.948145228
1758,1758,0,0.948518672
1759,1759,0,0.80613278
1760,1760,0,0.265460581
1761,1761,0.0085,0.005879668
1762,1762,0.10854,0.018887967
1763,1763,0.29776,0.166912863
1764,1764,0.76654,0.193879668
1765,1765,0.96852,0.053410788
1766,1766,1,0.054705394
1767,1767,0.92622,0.08286722
1768,1768,0.88714,0.110614108
1769,1769,0.94604,0.131161826
1770,1770,0.83818,0.128195021
1771,1771,0.5124,0.23560166
1772,1772,0,0.462643154
1773,1773,0,0.76353527
1774,1774,0,0.814792531
1775,1775,0,0.838406639
1776,1776,0,0.815813278
1777,1777,0,0.595543568
1778,1778,0,0.543315353
1779,1779,0,0.617605809
1780,1780,0,0.454170124
1781,1781,0,0.495211618
1782,1782,0,0.48453112
1783,1783,0,0.70246888
1784,1784,0,0.789157676
1785,1785,0,0.732323651
1786,1786,0,0.876539419
1787,1787,0.03644,0.887178423
1788,1788,0.0509,0.909775934
1789,1789,0.04178,0
1790,1790,0.13876,0.071539419
1791,1791,0.11806,0.056925311
1792,1792,0.10458,0.035219917
1793,1793,0.0636,0.029829876
1794,1794,0.0666,0.030153527
1795,1795,0,0.059688797
1796,1796,0,0.05146888
1797,1797,0,0.050684647
1798,1798,0,0.015842324
1799,1799,0,0.01560166
1800,1800,0,0.015775934
1801,1801,0,0.015684647
1802,1802,0,0.389958506
1803,1803,0,0.394319502
1804,1804,0,0.693029046
1805,1805,0,0.55560166
1806,1806,0,0.545688797
1807,1807,0,0.616775934
1808,1808,0,0.451377593
1809,1809,0.00444,0.477116183
1810,1810,0.03536,0.558253112
1811,1811,0.06944,0.709186722
1812,1812,0.08084,0.59086722
1813,1813,0.17082,0.662439834
1814,1814,0.1877,0.702842324
